#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 01 21 17 50  MM 12.0 15.0   1.2     5   3.9 306 1025.1    MM   7.3    MM   MM   MM    MM
2024 01 21 17 40  MM 12.0 15.0    MM    MM    MM  MM 1025.4    MM   7.3    MM   MM   MM    MM
2024 01 21 17 30  MM 12.0 15.0    MM    MM    MM  MM 1025.6    MM   7.3    MM   MM   MM    MM
2024 01 21 17 20  MM 13.0 16.0   1.2     4   3.8 310 1025.7    MM   7.3    MM   MM   MM    MM
2024 01 21 17 10  MM 13.0 18.0    MM    MM    MM  MM 1025.7    MM   7.3    MM   MM   MM    MM
2024 01 21 17 00  MM 13.0 16.0    MM    MM    MM  MM 1025.9    MM   7.3    MM   MM +0.4    MM
2024 01 21 16 50  MM 13.0 17.0   1.2     5   3.7 305 1025.9    MM   7.3    MM   MM   MM    MM
2024 01 21 16 40  MM 13.0 16.0   1.2    MM   3.7 305 1026.0    MM   7.3    MM   MM   MM    MM
2024 01 21 16 30  MM 13.0 17.0    MM    MM    MM  MM 1026.2    MM   7.3    MM   MM   MM    MM
2024 01 21 16 20  MM 13.0 17.0   1.2     5   3.8 311 1026.2    MM   7.3    MM   MM   MM    MM
2024 01 21 16 10  MM 14.0 17.0    MM    MM    MM  MM 1026.4    MM   7.3    MM   MM   MM    MM
2024 01 21 16 00  MM 14.0 18.0    MM    MM    MM  MM 1026.3    MM   7.3    MM   MM +1.6    MM
2024 01 21 15 50  MM 13.0 17.0   1.2     5   3.9 312 1026.3    MM   7.3    MM   MM   MM    MM
2024 01 21 15 40  MM 12.0 16.0    MM    MM    MM  MM 1026.4    MM   7.3    MM   MM   MM    MM
2024 01 21 15 30  MM 13.0 17.0    MM    MM    MM  MM 1026.5    MM   7.3    MM   MM   MM    MM
2024 01 21 15 20  MM 13.0 17.0   1.3     5   3.8 313 1026.3    MM   7.3    MM   MM   MM    MM
2024 01 21 15 10  MM 13.0 17.0   1.3    MM   3.8 313 1026.2    MM   7.3    MM   MM   MM    MM
2024 01 21 15 00  MM 13.0 16.0    MM    MM    MM  MM 1026.0    MM   7.3    MM   MM +2.6    MM
2024 01 21 14 50  MM 13.0 17.0   1.2     4   3.7 315 1026.0    MM   7.3    MM   MM   MM    MM
2024 01 21 14 40  MM 13.0 17.0   1.2    MM   3.7 315 1025.8    MM   7.3    MM   MM   MM    MM
2024 01 21 14 30  MM 12.0 16.0    MM    MM    MM  MM 1025.9    MM   7.3    MM   MM   MM    MM
2024 01 21 14 20  MM 13.0 16.0   1.2     5   3.8 315 1026.0    MM   7.3    MM   MM   MM    MM
2024 01 21 14 10  MM 12.0 16.0   1.2    MM   3.8 315 1025.7    MM   7.3    MM   MM   MM    MM
2024 01 21 14 00  MM 13.0 16.0    MM    MM    MM  MM 1025.5    MM   7.3    MM   MM +3.2    MM
2024 01 21 13 50  MM 13.0 16.0   1.2     5   3.9 314 1025.1    MM   7.3    MM   MM   MM    MM
2024 01 21 13 40  MM 12.0 15.0   1.2    MM   3.9 314 1025.2    MM   7.3    MM   MM   MM    MM
2024 01 21 13 30  MM 12.0 15.0    MM    MM    MM  MM 1025.2    MM   7.4    MM   MM   MM    MM
2024 01 21 13 20  MM 13.0 16.0    MM    MM    MM  MM 1024.9    MM   7.3    MM   MM   MM    MM
2024 01 21 13 10  MM 12.0 16.0    MM    MM    MM  MM 1024.8    MM   7.4    MM   MM   MM    MM
2024 01 21 13 00  MM 12.0 15.0    MM    MM    MM  MM 1024.7    MM   7.4    MM   MM +3.6    MM
2024 01 21 12 50  MM 13.0 17.0   1.2     4   3.8 317 1024.5    MM   7.4    MM   MM   MM    MM
2024 01 21 12 40  MM 12.0 17.0    MM    MM    MM  MM 1024.2    MM   7.4    MM   MM   MM    MM
2024 01 21 12 30  MM 12.0 16.0    MM    MM    MM  MM 1024.0    MM   7.4    MM   MM   MM    MM
2024 01 21 12 20  MM 14.0 17.0   1.3     5   3.8 308 1023.7    MM   7.4    MM   MM   MM    MM
2024 01 21 12 10  MM 14.0 18.0   1.3    MM   3.8 308 1023.5    MM   7.4    MM   MM   MM    MM
2024 01 21 12 00  MM 15.0 20.0    MM    MM    MM  MM 1023.4    MM   7.4    MM   MM +3.1    MM
2024 01 21 11 50  MM 14.0 18.0   1.2     4   3.8 319 1023.4    MM   7.4    MM   MM   MM    MM
2024 01 21 11 40  MM 14.0 17.0    MM    MM    MM  MM 1023.2    MM   7.4    MM   MM   MM    MM
2024 01 21 11 30  MM 14.0 17.0    MM    MM    MM  MM 1022.9    MM   7.4    MM   MM   MM    MM
2024 01 21 11 20  MM 14.0 17.0   1.3     5   3.8 308 1022.7    MM   7.4    MM   MM   MM    MM
2024 01 21 11 10  MM 13.0 17.0   1.3    MM   3.8 308 1022.6    MM   7.4    MM   MM   MM    MM
2024 01 21 11 00  MM 14.0 19.0    MM    MM    MM  MM 1022.3    MM   7.4    MM   MM +2.6    MM
2024 01 21 10 50  MM 12.0 15.0   1.1     4   3.7 314 1022.0    MM   7.4    MM   MM   MM    MM
2024 01 21 10 40  MM 12.0 15.0    MM    MM    MM  MM 1021.8    MM   7.4    MM   MM   MM    MM
2024 01 21 10 30  MM 12.0 15.0    MM    MM    MM  MM 1021.7    MM   7.4    MM   MM   MM    MM
2024 01 21 10 20  MM 12.0 15.0   1.2     4   3.9 314 1021.5    MM   7.4    MM   MM   MM    MM
2024 01 21 10 10  MM 13.0 16.0   1.2    MM   3.9 314 1021.1    MM   7.4    MM   MM   MM    MM
2024 01 21 10 00  MM 13.0 16.0    MM    MM    MM  MM 1021.1    MM   7.4    MM   MM +2.1    MM
2024 01 21 09 50  MM 11.0 15.0   1.2     5   3.9 306 1021.0    MM   7.4    MM   MM   MM    MM
2024 01 21 09 40  MM 11.0 15.0   1.2    MM   3.9 306 1020.8    MM   7.4    MM   MM   MM    MM
2024 01 21 09 30  MM 12.0 17.0    MM    MM    MM  MM 1020.8    MM   7.4    MM   MM   MM    MM
2024 01 21 09 20  MM 11.0 14.0   1.2     5   3.9 304 1020.6    MM   7.4    MM   MM   MM    MM
2024 01 21 09 10  MM 12.0 16.0   1.2    MM   3.9 304 1020.4    MM   7.4    MM   MM   MM    MM
2024 01 21 09 00  MM 12.0 15.0    MM    MM    MM  MM 1020.3    MM   7.4    MM   MM +1.9    MM
2024 01 21 08 50  MM 12.0 15.0   1.2     5   3.9 310 1020.2    MM   7.4    MM   MM   MM    MM
2024 01 21 08 40  MM 13.0 16.0    MM    MM    MM  MM 1020.0    MM   7.4    MM   MM   MM    MM
2024 01 21 08 30  MM 12.0 17.0    MM    MM    MM  MM 1019.8    MM   7.4    MM   MM   MM    MM
2024 01 21 08 20  MM 12.0 16.0   1.2     4   3.8 314 1019.8    MM   7.4    MM   MM   MM    MM
2024 01 21 08 10  MM 13.0 16.0   1.2    MM   3.8 314 1019.8    MM   7.4    MM   MM   MM    MM
2024 01 21 08 00  MM 12.0 16.0    MM    MM    MM  MM 1019.7    MM   7.4    MM   MM +1.8    MM
2024 01 21 07 50  MM 13.0 17.0   1.2     5   4.0 312 1019.5    MM   7.4    MM   MM   MM    MM
2024 01 21 07 40  MM 12.0 17.0    MM    MM    MM  MM 1019.4    MM   7.4    MM   MM   MM    MM
2024 01 21 07 30  MM 13.0 17.0    MM    MM    MM  MM 1019.2    MM   7.4    MM   MM   MM    MM
2024 01 21 07 20  MM 13.0 17.0   1.2     5   3.9 316 1019.0    MM   7.4    MM   MM   MM    MM
2024 01 21 07 10  MM 13.0 17.0   1.2    MM   3.9 316 1019.1    MM   7.4    MM   MM   MM    MM
2024 01 21 07 00  MM 14.0 17.0    MM    MM    MM  MM 1019.0    MM   7.4    MM   MM +1.5    MM
2024 01 21 06 50  MM 14.0 17.0   1.3     5   3.9 306 1018.8    MM   7.4    MM   MM   MM    MM
2024 01 21 06 40  MM 13.0 16.0   1.3    MM   3.9 306 1018.7    MM   7.4    MM   MM   MM    MM
2024 01 21 06 30  MM 12.0 16.0    MM    MM    MM  MM 1018.7    MM   7.4    MM   MM   MM    MM
2024 01 21 06 20  MM 13.0 16.0   1.4     5   4.0 317 1018.7    MM   7.4    MM   MM   MM    MM
2024 01 21 06 10  MM 13.0 17.0   1.4    MM   4.0 317 1018.6    MM   7.4    MM   MM   MM    MM
2024 01 21 06 00  MM 13.0 17.0    MM    MM    MM  MM 1018.4    MM   7.4    MM   MM +1.2    MM
2024 01 21 05 50  MM 13.0 17.0   1.3     5   3.9 303 1018.3    MM   7.4    MM   MM   MM    MM
2024 01 21 05 40  MM 14.0 19.0    MM    MM    MM  MM 1018.0    MM   7.4    MM   MM   MM    MM
2024 01 21 05 30  MM 14.0 18.0    MM    MM    MM  MM 1017.9    MM   7.4    MM   MM   MM    MM
2024 01 21 05 20  MM 14.0 18.0   1.4     5   4.1 312 1017.8    MM   7.4    MM   MM   MM    MM
2024 01 21 05 10  MM 14.0 17.0    MM    MM    MM  MM 1017.9    MM   7.4    MM   MM   MM    MM
2024 01 21 05 00  MM 13.0 18.0    MM    MM    MM  MM 1017.9    MM   7.4    MM   MM +1.4    MM
2024 01 21 04 50  MM 14.0 18.0   1.3     5   4.1 314 1017.9    MM   7.4    MM   MM   MM    MM
2024 01 21 04 40  MM 13.0 18.0    MM    MM    MM  MM 1017.7    MM   7.3    MM   MM   MM    MM
2024 01 21 04 30  MM 14.0 18.0    MM    MM    MM  MM 1017.7    MM   7.3    MM   MM   MM    MM
2024 01 21 04 20  MM 13.0 17.0   1.4     5   4.1 301 1017.6    MM   7.3    MM   MM   MM    MM
2024 01 21 04 10  MM 14.0 17.0   1.4    MM   4.1 301 1017.5    MM   7.3    MM   MM   MM    MM
2024 01 21 04 00  MM 13.0 16.0    MM    MM    MM  MM 1017.5    MM   7.3    MM   MM +1.6    MM
2024 01 21 03 50  MM 13.0 17.0   1.5     5   4.1 307 1017.5    MM   7.2    MM   MM   MM    MM
2024 01 21 03 40  MM 13.0 18.0    MM    MM    MM  MM 1017.5    MM   7.2    MM   MM   MM    MM
2024 01 21 03 30  MM 14.0 18.0    MM    MM    MM  MM 1017.4    MM   7.2    MM   MM   MM    MM
2024 01 21 03 20  MM 14.0 19.0   1.4     5   4.0 310 1017.3    MM   7.2    MM   MM   MM    MM
2024 01 21 03 10  MM 14.0 18.0   1.4    MM   4.0 310 1017.3    MM   7.2    MM   MM   MM    MM
2024 01 21 03 00  MM 14.0 17.0    MM    MM    MM  MM 1017.2    MM   7.2    MM   MM +1.6    MM
2024 01 21 02 50  MM 13.0 17.0    MM    MM    MM  MM 1017.1    MM   7.1    MM   MM   MM    MM
2024 01 21 02 40  MM 15.0 19.0    MM    MM    MM  MM 1017.0    MM   7.1    MM   MM   MM    MM
2024 01 21 02 30  MM 15.0 20.0    MM    MM    MM  MM 1016.9    MM   7.1    MM   MM   MM    MM
2024 01 21 02 20  MM 14.0 20.0   1.5     5   4.1 305 1016.7    MM   7.1    MM   MM   MM    MM
2024 01 21 02 10  MM 15.0 18.0   1.5    MM   4.1 305 1016.6    MM   7.0    MM   MM   MM    MM
2024 01 21 02 00  MM 14.0 18.0    MM    MM    MM  MM 1016.5    MM   7.1    MM   MM +1.2    MM
2024 01 21 01 50  MM 15.0 18.0   1.4     5   4.0 311 1016.4    MM   7.0    MM   MM   MM    MM
2024 01 21 01 40  MM 14.0 20.0    MM    MM    MM  MM 1016.2    MM   7.0    MM   MM   MM    MM
2024 01 21 01 30  MM 15.0 19.0    MM    MM    MM  MM 1016.1    MM   7.0    MM   MM   MM    MM
2024 01 21 01 20  MM 14.0 18.0   1.4     5   4.0 312 1016.0    MM   7.0    MM   MM   MM    MM
2024 01 21 01 10  MM 13.0 17.0   1.4    MM   4.0 312 1016.0    MM   7.0    MM   MM   MM    MM
2024 01 21 01 00  MM 14.0 17.0    MM    MM    MM  MM 1015.9    MM   7.1    MM   MM +1.8    MM
2024 01 21 00 50  MM 14.0 18.0   1.5     5   4.1 310 1015.9    MM   7.1    MM   MM   MM    MM
2024 01 21 00 40  MM 14.0 17.0   1.5    MM   4.1 310 1016.0    MM   7.0    MM   MM   MM    MM
2024 01 21 00 30  MM 14.0 18.0    MM    MM    MM  MM 1015.8    MM   7.0    MM   MM   MM    MM
2024 01 21 00 20  MM 14.0 20.0   1.4     5   4.0 307 1015.6    MM   7.0    MM   MM   MM    MM
2024 01 21 00 10  MM 14.0 19.0   1.4    MM   4.0 307 1015.6    MM   7.0    MM   MM   MM    MM
2024 01 21 00 00  MM 13.0 17.0    MM    MM    MM  MM 1015.6    MM   7.0    MM   MM +2.3    MM
2024 01 20 23 50  MM 14.0 19.0   1.5     5   4.2 311 1015.5    MM   7.0    MM   MM   MM    MM
2024 01 20 23 40  MM 14.0 18.0    MM    MM    MM  MM 1015.5    MM   7.0    MM   MM   MM    MM
2024 01 20 23 20  MM 14.0 17.0   1.5     5   4.2 309 1015.3    MM   7.1    MM   MM   MM    MM
2024 01 20 23 10  MM 14.0 18.0   1.5    MM   4.2 309 1015.3    MM   7.1    MM   MM   MM    MM
2024 01 20 23 00  MM 14.0 17.0    MM    MM    MM  MM 1015.3    MM   7.1    MM   MM +2.6    MM
2024 01 20 22 50  MM 14.0 19.0   1.4     5   4.0 315 1015.1    MM   7.1    MM   MM   MM    MM
2024 01 20 22 40  MM 14.0 18.0    MM    MM    MM  MM 1014.9    MM   7.1    MM   MM   MM    MM
2024 01 20 22 30  MM 14.0 17.0    MM    MM    MM  MM 1014.7    MM   7.1    MM   MM   MM    MM
2024 01 20 22 20  MM 14.0 18.0   1.3     5   4.0 308 1014.5    MM   7.1    MM   MM   MM    MM
2024 01 20 22 10  MM 14.0 17.0   1.3    MM   4.0 308 1014.3    MM   7.1    MM   MM   MM    MM
2024 01 20 22 00  MM 13.0 16.0    MM    MM    MM  MM 1014.1    MM   7.1    MM   MM +1.7    MM
2024 01 20 21 50  MM 14.0 17.0   1.3     4   3.9 310 1014.1    MM   7.2    MM   MM   MM    MM
2024 01 20 21 40  MM 13.0 19.0    MM    MM    MM  MM 1013.9    MM   7.2    MM   MM   MM    MM
2024 01 20 21 30  MM 13.0 17.0    MM    MM    MM  MM 1013.8    MM   7.2    MM   MM   MM    MM
2024 01 20 21 20  MM 13.0 16.0   1.2     5   3.9 308 1013.5    MM   7.2    MM   MM   MM    MM
2024 01 20 21 10  MM 13.0 17.0   1.2    MM   3.9 308 1013.5    MM   7.2    MM   MM   MM    MM
2024 01 20 21 00  MM 13.0 16.0    MM    MM    MM  MM 1013.3    MM   7.1    MM   MM +0.7    MM
2024 01 20 20 50  MM 12.0 16.0   1.1     5   3.7 304 1013.2    MM   7.1    MM   MM   MM    MM
2024 01 20 20 40  MM 12.0 16.0   1.1    MM   3.7 304 1013.2    MM   7.1    MM   MM   MM    MM
2024 01 20 20 30  MM 12.0 17.0    MM    MM    MM  MM 1013.0    MM   7.1    MM   MM   MM    MM
2024 01 20 20 20  MM 11.0 15.0   1.0     4   3.8 314 1013.0    MM   7.1    MM   MM   MM    MM
2024 01 20 20 10  MM 11.0 15.0   1.0    MM   3.8 314 1012.9    MM   7.1    MM   MM   MM    MM
2024 01 20 20 00  MM 11.0 14.0    MM    MM    MM  MM 1012.7    MM   7.0    MM   MM -0.5    MM
2024 01 20 19 50  MM 11.0 14.0   1.1     4   3.7 305 1012.6    MM   7.0    MM   MM   MM    MM
2024 01 20 19 40  MM 11.0 14.0    MM    MM    MM  MM 1012.5    MM   7.0    MM   MM   MM    MM
2024 01 20 19 30  MM 11.0 16.0    MM    MM    MM  MM 1012.5    MM   7.0    MM   MM   MM    MM
2024 01 20 19 20  MM 11.0 15.0   0.9     4   3.6 306 1012.4    MM   6.9    MM   MM   MM    MM
2024 01 20 19 10  MM 11.0 14.0    MM    MM    MM  MM 1012.3    MM   7.0    MM   MM   MM    MM
2024 01 20 19 00  MM 10.0 13.0    MM    MM    MM  MM 1012.4    MM   7.0    MM   MM -1.4    MM
2024 01 20 18 50  MM  9.0 13.0   0.9     4   3.6 300 1012.4    MM   7.0    MM   MM   MM    MM
2024 01 20 18 40  MM  9.0 13.0    MM    MM    MM  MM 1012.4    MM   7.0    MM   MM   MM    MM
2024 01 20 18 30  MM 11.0 14.0    MM    MM    MM  MM 1012.2    MM   6.9    MM   MM   MM    MM
2024 01 20 18 20  MM 11.0 13.0   0.9     4   3.5 299 1012.3    MM   6.9    MM   MM   MM    MM
2024 01 20 18 10  MM 10.0 14.0   0.9    MM   3.5 299 1012.4    MM   6.8    MM   MM   MM    MM
2024 01 20 18 00  MM 10.0 13.0    MM    MM    MM  MM 1012.6    MM   6.8    MM   MM -1.4    MM
2024 01 20 17 50  MM 10.0 14.0   0.9     4   3.6 298 1012.6    MM   6.8    MM   MM   MM    MM
2024 01 20 17 40  MM 11.0 14.0    MM    MM    MM  MM 1012.7    MM   6.8    MM   MM   MM    MM
2024 01 20 17 30  MM 10.0 13.0    MM    MM    MM  MM 1012.8    MM   6.7    MM   MM   MM    MM
2024 01 20 17 20  MM 10.0 14.0   0.9     4   3.5 297 1012.9    MM   6.7    MM   MM   MM    MM
2024 01 20 17 10  MM 10.0 14.0    MM    MM    MM  MM 1013.1    MM   6.6    MM   MM   MM    MM
2024 01 20 17 00  MM 10.0 14.0    MM    MM    MM  MM 1013.2    MM   6.6    MM   MM -0.6    MM
2024 01 20 16 50  MM 10.0 13.0   0.9     4   3.5 314 1013.3    MM   6.5    MM   MM   MM    MM
2024 01 20 16 40  MM 11.0 14.0   0.9    MM   3.5 314 1013.3    MM   6.5    MM   MM   MM    MM
2024 01 20 16 30  MM 10.0 14.0    MM    MM    MM  MM 1013.5    MM   6.5    MM   MM   MM    MM
2024 01 20 16 20  MM 10.0 13.0   0.9     4   3.6 307 1013.5    MM   6.4    MM   MM   MM    MM
2024 01 20 16 10  MM 10.0 13.0   0.9    MM   3.6 307 1013.7    MM   6.4    MM   MM   MM    MM
2024 01 20 16 00  MM 10.0 13.0    MM    MM    MM  MM 1013.8    MM   6.4    MM   MM +0.0    MM
2024 01 20 15 50  MM 10.0 14.0   0.9     4   3.7 307 1013.7    MM   6.3    MM   MM   MM    MM
2024 01 20 15 40  MM 10.0 13.0   0.9    MM   3.7 307 1013.9    MM   6.3    MM   MM   MM    MM
2024 01 20 15 30  MM 10.0 13.0    MM    MM    MM  MM 1013.8    MM   6.2    MM   MM   MM    MM
2024 01 20 15 20  MM 10.0 14.0   1.1     4   3.7 310 1013.9    MM   6.1    MM   MM   MM    MM
2024 01 20 15 10  MM 10.0 13.0   1.1    MM   3.7 310 1014.0    MM   6.1    MM   MM   MM    MM
2024 01 20 15 00  MM 11.0 14.0    MM    MM    MM  MM 1014.0    MM   6.1    MM   MM +0.6    MM
2024 01 20 14 50  MM 11.0 14.0   1.0     4   3.6 313 1013.9    MM   6.1    MM   MM   MM    MM
2024 01 20 14 40  MM 11.0 14.0   1.0    MM   3.6 313 1013.9    MM   6.1    MM   MM   MM    MM
2024 01 20 14 30  MM 11.0 14.0    MM    MM    MM  MM 1013.8    MM   6.0    MM   MM   MM    MM
2024 01 20 14 20  MM 11.0 15.0   1.1     4   3.7 311 1014.0    MM   6.0    MM   MM   MM    MM
2024 01 20 14 10  MM 12.0 15.0   1.1    MM   3.7 311 1013.9    MM   6.1    MM   MM   MM    MM
2024 01 20 14 00  MM 12.0 15.0    MM    MM    MM  MM 1013.8    MM   6.0    MM   MM +0.9    MM
2024 01 20 13 50  MM 12.0 15.0   1.1     4   3.6 307 1013.6    MM   6.0    MM   MM   MM    MM
2024 01 20 13 40  MM 12.0 15.0   1.1    MM   3.6 307 1013.7    MM   6.1    MM   MM   MM    MM
2024 01 20 13 30  MM 12.0 15.0    MM    MM    MM  MM 1013.6    MM   6.0    MM   MM   MM    MM
2024 01 20 13 20  MM 12.0 15.0   1.1     4   3.6 308 1013.5    MM   6.0    MM   MM   MM    MM
2024 01 20 13 10  MM 12.0 16.0   1.1    MM   3.6 308 1013.4    MM   6.0    MM   MM   MM    MM
2024 01 20 13 00  MM 13.0 16.0    MM    MM    MM  MM 1013.7    MM   6.0    MM   MM +1.6    MM
2024 01 20 12 50  MM 13.0 16.0   1.0     4   3.5 316 1013.7    MM   5.9    MM   MM   MM    MM
2024 01 20 12 40  MM 13.0 16.0   1.0    MM   3.5 316 1013.5    MM   5.8    MM   MM   MM    MM
2024 01 20 12 30  MM 13.0 17.0    MM    MM    MM  MM 1013.5    MM   5.9    MM   MM   MM    MM
2024 01 20 12 20  MM 12.0 15.0   1.1     4   3.7 319 1013.5    MM   5.8    MM   MM   MM    MM
2024 01 20 12 10  MM 12.0 16.0   1.1    MM   3.7 319 1013.6    MM   5.8    MM   MM   MM    MM
2024 01 20 12 00  MM 12.0 16.0    MM    MM    MM  MM 1013.4    MM   5.8    MM   MM +1.9    MM
2024 01 20 11 50  MM 13.0 16.0   1.1     5   3.6 305 1013.4    MM   5.7    MM   MM   MM    MM
2024 01 20 11 40  MM 13.0 16.0    MM    MM    MM  MM 1013.2    MM   5.7    MM   MM   MM    MM
2024 01 20 11 30  MM 13.0 15.0    MM    MM    MM  MM 1013.1    MM   5.7    MM   MM   MM    MM
2024 01 20 11 20  MM 13.0 17.0   1.1     4   3.6 315 1013.2    MM   5.7    MM   MM   MM    MM
2024 01 20 11 10  MM 12.0 15.0   1.1    MM   3.6 315 1013.2    MM   5.6    MM   MM   MM    MM
2024 01 20 11 00  MM 12.0 16.0    MM    MM    MM  MM 1012.9    MM   5.6    MM   MM +1.9    MM
2024 01 20 10 50  MM 12.0 15.0   1.2     5   3.8 311 1012.9    MM   5.6    MM   MM   MM    MM
2024 01 20 10 40  MM 13.0 18.0    MM    MM    MM  MM 1012.6    MM   5.6    MM   MM   MM    MM
2024 01 20 10 30  MM 13.0 17.0    MM    MM    MM  MM 1012.4    MM   5.6    MM   MM   MM    MM
2024 01 20 10 20  MM 13.0 16.0   1.2     5   3.8 309 1012.3    MM   5.6    MM   MM   MM    MM
2024 01 20 10 10  MM 13.0 18.0   1.2    MM   3.8 309 1012.2    MM   5.6    MM   MM   MM    MM
2024 01 20 10 00  MM 13.0 16.0    MM    MM    MM  MM 1012.1    MM   5.6    MM   MM +1.3    MM
2024 01 20 09 50  MM 13.0 17.0   1.2     5   3.8 312 1012.1    MM   5.6    MM   MM   MM    MM
2024 01 20 09 40  MM 13.0 16.0   1.2    MM   3.8 312 1011.8    MM   5.6    MM   MM   MM    MM
2024 01 20 09 30  MM 12.0 16.0    MM    MM    MM  MM 1011.7    MM   5.6    MM   MM   MM    MM
2024 01 20 09 20  MM 13.0 15.0   1.4     5   3.9 311 1011.6    MM   5.6    MM   MM   MM    MM
2024 01 20 09 10  MM 14.0 17.0   1.4    MM   3.9 311 1011.6    MM   5.6    MM   MM   MM    MM
2024 01 20 09 00  MM 14.0 17.0    MM    MM    MM  MM 1011.5    MM   5.6    MM   MM +1.4    MM
2024 01 20 08 50  MM 13.0 18.0   1.2     4   3.8 308 1011.2    MM   5.6    MM   MM   MM    MM
2024 01 20 08 40  MM 12.0 16.0   1.2    MM   3.8 308 1011.2    MM   5.6    MM   MM   MM    MM
2024 01 20 08 30  MM 13.0 16.0    MM    MM    MM  MM 1011.0    MM   5.6    MM   MM   MM    MM
2024 01 20 08 20  MM 12.0 16.0   1.1     5   3.8 314 1011.1    MM   5.6    MM   MM   MM    MM
2024 01 20 08 10  MM 12.0 16.0   1.1    MM   3.8 314 1011.0    MM   5.5    MM   MM   MM    MM
2024 01 20 08 00  MM 11.0 14.0    MM    MM    MM  MM 1011.0    MM   5.5    MM   MM +1.0    MM
2024 01 20 07 50  MM 11.0 14.0   1.1     5   3.8 306 1011.0    MM   5.5    MM   MM   MM    MM
2024 01 20 07 40  MM 11.0 14.0    MM    MM    MM  MM 1010.8    MM   5.4    MM   MM   MM    MM
2024 01 20 07 30  MM 11.0 15.0    MM    MM    MM  MM 1011.0    MM   5.4    MM   MM   MM    MM
2024 01 20 07 20  MM 11.0 14.0   1.1     5   3.7 300 1011.0    MM   5.3    MM   MM   MM    MM
2024 01 20 07 10  MM 12.0 16.0    MM    MM    MM  MM 1010.9    MM   5.3    MM   MM   MM    MM
2024 01 20 07 00  MM 13.0 16.0    MM    MM    MM  MM 1010.8    MM   5.3    MM   MM +1.0    MM
2024 01 20 06 50  MM 12.0 15.0   1.1     5   3.7 313 1010.7    MM   5.3    MM   MM   MM    MM
2024 01 20 06 40  MM 12.0 15.0    MM    MM    MM  MM 1010.5    MM   5.3    MM   MM   MM    MM
2024 01 20 06 30  MM 12.0 16.0    MM    MM    MM  MM 1010.2    MM   5.2    MM   MM   MM    MM
2024 01 20 06 20  MM 12.0 14.0   1.2     4   3.8 311 1010.2    MM   5.2    MM   MM   MM    MM
2024 01 20 06 10  MM 12.0 15.0   1.2    MM   3.8 311 1010.2    MM   5.2    MM   MM   MM    MM
2024 01 20 06 00  MM 12.0 15.0    MM    MM    MM  MM 1010.1    MM   5.1    MM   MM +0.7    MM
2024 01 20 05 50  MM 12.0 16.0   1.0     4   3.7 320 1010.0    MM   5.1    MM   MM   MM    MM
2024 01 20 05 40  MM 12.0 15.0    MM    MM    MM  MM 1009.9    MM   5.1    MM   MM   MM    MM
2024 01 20 05 30  MM 12.0 15.0    MM    MM    MM  MM 1009.9    MM   5.1    MM   MM   MM    MM
2024 01 20 05 20  MM 10.0 14.0   1.0     4   3.6 312 1009.9    MM   5.1    MM   MM   MM    MM
2024 01 20 05 10  MM 11.0 13.0   1.0    MM   3.6 312 1009.9    MM   5.1    MM   MM   MM    MM
2024 01 20 05 00  MM 10.0 14.0    MM    MM    MM  MM 1010.0    MM   5.1    MM   MM +0.8    MM
2024 01 20 04 50  MM 11.0 13.0   0.9     4   3.6 319 1009.9    MM   5.1    MM   MM   MM    MM
2024 01 20 04 40  MM 10.0 12.0   0.9    MM   3.6 319 1010.1    MM   5.1    MM   MM   MM    MM
2024 01 20 04 30  MM 10.0 13.0    MM    MM    MM  MM 1010.0    MM   5.1    MM   MM   MM    MM
2024 01 20 04 20  MM 10.0 14.0    MM    MM    MM  MM 1010.0    MM   5.0    MM   MM   MM    MM
2024 01 20 04 10  MM 10.0 13.0    MM    MM    MM  MM 1009.9    MM   5.1    MM   MM   MM    MM
2024 01 20 04 00  MM 10.0 13.0    MM    MM    MM  MM 1009.8    MM   5.1    MM   MM +1.1    MM
2024 01 20 03 50  MM  9.0 12.0   0.9     4   3.5 324 1009.8    MM   5.1    MM   MM   MM    MM
2024 01 20 03 40  MM 10.0 14.0    MM    MM    MM  MM 1009.6    MM   5.1    MM   MM   MM    MM
2024 01 20 03 30  MM 10.0 13.0    MM    MM    MM  MM 1009.6    MM   5.1    MM   MM   MM    MM
2024 01 20 03 20  MM  9.0 12.0   0.8     3   3.5 343 1009.6    MM   5.1    MM   MM   MM    MM
2024 01 20 03 10  MM  9.0 12.0   0.8    MM   3.5 343 1009.5    MM   5.1    MM   MM   MM    MM
2024 01 20 03 00  MM  9.0 13.0    MM    MM    MM  MM 1009.4    MM   5.2    MM   MM +1.2    MM
2024 01 20 02 50  MM  9.0 12.0   0.8     3   3.6 347 1009.3    MM   5.2    MM   MM   MM    MM
2024 01 20 02 40  MM  9.0 12.0    MM    MM    MM  MM 1009.3    MM   5.2    MM   MM   MM    MM
2024 01 20 02 30  MM  8.0 10.0    MM    MM    MM  MM 1009.2    MM   5.2    MM   MM   MM    MM
2024 01 20 02 20  MM  7.0  9.0   0.8     4   3.5 359 1009.3    MM   5.3    MM   MM   MM    MM
